,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg
41,2016020042,2016-10-18,Lightning,4,Panthers,3,H,H_reg,1,"2016-10-18 - Panthers 3, Lightning 4",Tampa Bay Lightning,65.0,4.0,9.5,-3.719999999999999,0.0,9.0,-6.244999999999997,-1.0,10.0,-9.504999999999995,1.5,2.0,-13.335000000000008,0.2799999999999998,1.175,-12.985,6.0,8.5,-4.714999999999996,1.5,7.0,-19.585000000000008,2.5,5.5,-16.47,1.5,1.5,-25.0,11.349999999999998,-12.5,4.5,1.5,2.759999999999998,2.5,2.5,-4.450000000000003,0.5,0.0,0.0,2.705000000000002,6.944999999999993,-3.0,2.0,-4.594999999999999,-7.5,2.0,-15.36,-0.5,0.0,0.0,-0.5949999999999998,2.3700000000000045,4.540000000000001,-4.829999999999998,-0.0029999999999998916,0.5
42,2016020043,2016-10-18,Predators,1,Stars,2,H,A_reg,0,"2016-10-18 - Stars 2, Predators 1",Nashville Predators,60.0,2.0,-9.5,4.815000000000005,3.0,-11.5,8.314999999999998,7.5,-8.5,13.910000000000004,-1.5,-0.5,-7.310000000000002,0.6599999999999997,-1.3549999999999995,16.700000000000003,0.0,-5.5,4.064999999999998,4.0,-5.5,20.325000000000003,4.5,-2.0,13.274999999999999,-1.5,0.0,-17.5,-27.775,-0.8950000000000102,-4.0,0.0,-10.254999999999995,-2.5,0.5,-15.815000000000005,-1.0,-1.0,-16.665,-19.645,14.585000000000008,1.5,-2.5,3.749999999999993,5.0,-5.0,20.685000000000002,1.0,0.5,8.335,5.83,-6.985000000000014,-9.21,-1.480000000000004,-0.10699999999999998,2.0
43,2016020044,2016-10-18,Wild,6,Kings,3,H,H_reg,1,"2016-10-18 - Kings 3, Wild 6",Minnesota Wild,60.0,-1.0,-16.0,6.994999999999997,3.5,-12.5,11.100000000000009,2.5,-6.5,9.0,1.5,0.0,15.240000000000002,0.8849999999999998,-1.0099999999999998,21.04,2.0,-13.0,14.350000000000001,0.5,-6.0,14.885000000000005,2.5,-3.5,20.225,2.0,0.5,50.0,23.61,-10.414999999999992,1.5,-7.0,13.545000000000002,0.0,-2.5,15.324999999999996,-0.5,-1.0,-12.5,-7.145,-6.590000000000003,-1.0,-4.0,4.3700000000000045,1.0,-1.0,3.6199999999999974,0.0,0.5,-50.0,-4.74,-3.844999999999999,4.9350000000000005,-3.7750000000000057,0.011500000000000066,-3.5
44,2016020045,2016-10-18,Blackhawks,7,Flyers,4,H,H_reg,1,"2016-10-18 - Flyers 4, Blackhawks 7",Chicago Blackhawks,60.0,-7.5,-3.6666666666666643,-1.8816666666666606,-8.0,-1.1666666666666643,-5.1100000000000065,-6.666666666666668,2.3333333333333357,-8.426666666666662,-0.5,0.6666666666666665,-11.075000000000003,-0.47833333333333306,0.7983333333333333,-10.82333333333333,-8.333333333333332,-7.0,-1.3033333333333346,-4.5,-1.666666666666666,-7.2450000000000045,-2.333333333333333,-1.166666666666666,-2.173333333333332,0.0,-0.33333333333333326,-18.09666666666667,6.646666666666665,-3.4266666666666765,-3.833333333333334,-5.333333333333334,3.356666666666662,-0.33333333333333304,-3.166666666666667,16.146666666666675,-1.1666666666666667,-0.5,4.166666666666671,-10.833333333333332,7.14500000000001,0.8333333333333321,3.0,-2.4199999999999946,-2.833333333333334,7.166666666666666,-21.41666666666668,0.6666666666666666,1.1666666666666667,2.7766666666666673,7.036666666666666,-3.288333333333327,0.7949999999999999,-1.6683333333333223,-0.008833333333333249,-2.5
45,2016020046,2016-10-18,Flames,4,Sabres,3,H,H_reg,1,"2016-10-18 - Sabres 3, Flames 4",Calgary Flames,62.433333333332996,6.5,5.333333333333336,0.44333333333333513,7.0,1.1666666666666643,3.2349999999999994,6.5,0.8333333333333321,4.005000000000003,-0.8333333333333335,1.333333333333333,-6.213333333333331,0.04833333333333378,0.6499999999999999,-5.323333333333331,-2.5,0.6666666666666679,-5.001666666666672,0.16666666666666696,-0.6666666666666661,-1.1600000000000037,0.33333333333333304,1.333333333333334,-2.8966666666666683,0.0,0.8333333333333335,-8.333333333333332,-1.3216666666666672,5.221666666666678,-2.666666666666666,1.333333333333334,-5.266666666666666,0.16666666666666607,-2.0,7.711666666666673,-1.1666666666666667,0.16666666666666663,-30.556666666666672,-14.721666666666666,-6.188333333333318,9.166666666666668,4.333333333333332,4.0433333333333366,6.666666666666668,0.5,11.330000000000013,0.8333333333333333,0.0,25.0,0.9299999999999997,0.0,-6.721666666666667,-3.7916666666666714,-0.10516666666666674,4.166666666666666
46,2016020047,2016-10-18,Oilers,3,Hurricanes,2,H,H_reg,1,"2016-10-18 - Hurricanes 2, Oilers 3",Edmonton Oilers,60.0,3.1666666666666643,8.0,-1.8599999999999994,3.6666666666666643,7.0,-0.8300000000000054,5.5,4.833333333333336,1.701666666666675,1.166666666666667,-0.16666666666666696,6.729999999999997,1.6333333333333333,0.008333333333333304,13.506666666666668,8.0,-5.166666666666668,12.19833333333333,9.0,-2.833333333333334,24.480000000000004,8.5,-1.666666666666667,27.635000000000005,1.6666666666666665,-0.8333333333333333,21.66666666666667,-10.535000000000004,5.013333333333335,-1.0,-2.333333333333334,0.25499999999999545,-2.0,0.3333333333333339,-11.339999999999996,-0.8333333333333334,-0.5,-11.11,-6.506666666666666,6.023333333333326,-2.666666666666668,10.833333333333332,-12.309999999999995,0.3333333333333339,6.5,-8.305,0.0,0.8333333333333333,-25.0,0.0,-4.718333333333334,1.8749999999999964,1.6216666666666697,0.03516666666666657,1.0
47,2016020048,2016-10-18,Canucks,2,Blues,1,H,H_reg,1,"2016-10-18 - Blues 1, Canucks 2",Vancouver Canucks,61.666666666667005,14.166666666666664,-9.333333333333336,11.504999999999995,5.666666666666664,-5.833333333333336,7.768333333333338,3.333333333333332,-1.0,3.8633333333333226,-1.1666666666666665,0.0,-10.240000000000002,-0.8499999999999996,-0.7983333333333331,3.8516666666666737,11.333333333333332,-5.166666666666668,16.13333333333334,1.0,-7.333333333333334,20.056666666666672,0.0,-5.666666666666666,17.71333333333334,0.16666666666666674,-1.0,41.666666666666664,-2.4983333333333313,4.431666666666672,10.333333333333334,2.166666666666666,10.213333333333338,3.0,2.833333333333333,-4.618333333333339,0.0,0.5,-24.998333333333328,-3.9266666666666667,-5.555000000000007,1.8333333333333321,-2.5,4.795000000000002,-0.5,1.666666666666666,-2.835000000000001,-1.0,0.5,-58.33333333333333,-6.73,-3.125,-5.621666666666668,-0.15833333333334565,-0.05783333333333318,-3.5
48,2016020049,2016-10-19,Rangers,1,Red Wings,2,H,A_reg,0,"2016-10-19 - Red Wings 2, Rangers 1",New York Rangers,60.0,15.666666666666664,-14.0,14.013333333333335,14.0,-13.333333333333336,17.073333333333338,8.000000000000004,-9.666666666666668,14.996666666666663,1.3333333333333335,-0.33333333333333304,7.603333333333332,1.9733333333333332,-0.6933333333333334,23.183333333333337,10.333333333333332,-9.666666666666664,19.47,7.333333333333334,-1.0,18.39666666666667,5.333333333333334,-1.666666666666667,22.120000000000005,1.6666666666666667,0.6666666666666667,11.113333333333337,11.543333333333333,-18.223333333333343,3.0,-8.666666666666666,18.74666666666667,1.666666666666667,-3.0,15.389999999999993,-1.0,0.0,-38.89,-21.666666666666668,-6.1499999999999915,3.666666666666668,-8.0,12.009999999999998,0.3333333333333339,-6.0,12.670000000000009,0.3333333333333333,-1.0,33.333333333333336,4.073333333333332,5.950000000000003,1.8733333333333348,-3.319999999999993,-0.014666666666666606,-0.6666666666666679
49,2016020050,2016-10-19,Jets,5,Maple Leafs,4,H,H_reg,1,"2016-10-19 - Maple Leafs 4, Jets 5",Winnipeg Jets,62.666666666667005,-18.5,-1.8333333333333357,-6.946666666666665,-13.166666666666664,0.6666666666666643,-8.844999999999999,-5.0,0.16666666666666785,-4.826666666666668,-1.0,1.0,-22.746666666666663,-0.34333333333333327,0.7466666666666661,-13.148333333333333,-7.833333333333332,4.333333333333332,-13.404999999999994,-0.6666666666666661,2.833333333333334,-14.356666666666655,1.166666666666666,2.333333333333333,-7.431666666666672,0.0,1.5,-35.558333333333344,-3.331666666666667,-22.776666666666657,-7.166666666666666,1.5,-14.221666666666671,-3.5,-0.833333333333333,-12.526666666666664,-0.8333333333333334,-0.5,-18.056666666666672,3.333333333333332,4.463333333333324,-6.833333333333332,-3.666666666666668,-2.046666666666667,-2.833333333333334,-0.8333333333333339,2.318333333333335,-0.16666666666666669,-0.33333333333333337,25.0,1.1049999999999998,3.5033333333333303,-0.35333333333333705,-4.234999999999999,-0.046333333333333115,-2.5
50,2016020051,2016-10-20,Bruins,2,Devils,1,H,H_reg,1,"2016-10-20 - Devils 1, Bruins 2",Boston Bruins,60.0,9.666666666666664,0.0,4.603333333333332,3.6666666666666714,-3.6666666666666643,4.170000000000009,0.33333333333333215,-0.6666666666666679,0.623333333333342,1.9999999999999998,0.6666666666666665,8.890000000000008,1.25,-0.35666666666666647,14.246666666666663,0.6666666666666643,-1.0,1.0566666666666649,2.666666666666666,-2.0,8.673333333333332,2.999999999999999,0.0,7.3700000000000045,2.0,0.33333333333333326,17.459999999999994,16.206666666666667,-2.7366666666666646,-2.0,1.0,-4.686666666666667,-1.9999999999999991,-2.333333333333334,-2.3600000000000065,0.0,0.0,16.666666666666668,1.0599999999999996,2.963333333333324,4.333333333333336,0.0,4.613333333333337,-1.6666666666666679,1.333333333333334,-2.8900000000000077,-0.3333333333333333,0.3333333333333333,-33.33333333333333,-2.056666666666667,-2.7766666666666566,6.343333333333332,-3.4466666666666725,0.02833333333333321,3.666666666666666
51,2016020052,2016-10-20,Flyers,2,Ducks,3,H,A_reg,0,"2016-10-20 - Ducks 3, Flyers 2",Philadelphia Flyers,60.0,-3.5833333333333357,-0.4166666666666643,-1.431666666666672,-2.5,-1.5833333333333357,0.016666666666672825,-1.25,-1.4166666666666679,-0.23499999999999943,1.9166666666666665,1.333333333333333,11.964999999999996,-0.4575,-0.010833333333333695,-1.7958333333333272,1.25,-2.166666666666668,3.278333333333336,-0.3333333333333339,0.25,0.6600000000000037,-0.6666666666666661,2.083333333333334,-4.042499999999997,2.1666666666666665,0.08333333333333348,52.084166666666675,25.299166666666668,7.601666666666674,1.583333333333334,-2.416666666666666,6.557499999999997,-0.33333333333333304,-1.5,1.1983333333333377,0.25,0.75,-33.333333333333336,-2.9175000000000004,-12.30083333333333,-3.75,0.8333333333333321,-4.154166666666669,1.0,-2.25,6.346666666666671,-0.5,0.75,-33.33333333333333,-3.125,-8.752499999999998,6.930833333333332,-3.8575000000000017,0.030749999999999944,1.166666666666666
52,2016020053,2016-10-20,Penguins,3,Sharks,2,H,H_reg,1,"2016-10-20 - Sharks 2, Penguins 3",Pittsburgh Penguins,60.0,-4.0,8.25,-5.457500000000003,1.5,8.75,-4.637499999999996,3.75,9.5,-5.247500000000002,-1.0,0.0,-17.542499999999997,-0.11250000000000027,0.7875000000000001,-10.109999999999992,1.5,7.25,-5.844999999999999,0.0,6.25,-14.677500000000002,1.25,5.25,-14.697499999999991,-0.25,-0.25,-2.497499999999995,-4.302499999999998,16.017500000000013,1.5,1.0,0.9499999999999957,2.25,4.25,-7.492499999999993,-0.75,1.25,-66.6675,-9.82,-14.064999999999998,-2.0,2.75,-5.6499999999999915,0.75,0.25,-0.09499999999999886,0.25,-0.75,37.5,1.4975,7.477500000000006,-3.8325000000000005,2.172499999999985,-0.016750000000000043,-0.5
53,2016020054,2016-10-20,Canadiens,5,Coyotes,2,H,H_reg,1,"2016-10-20 - Coyotes 2, Canadiens 5",Montreal Canadiens,60.0,-17.5,-2.8333333333333357,-6.505000000000003,-11.5,-1.0,-6.198333333333338,-8.333333333333332,-1.0,-6.5133333333333425,-0.3333333333333335,-3.666666666666667,29.91666666666667,-1.1366666666666663,-0.3733333333333335,-7.365000000000002,-13.166666666666668,-0.5,-12.23833333333333,-5.5,-2.166666666666666,-6.448333333333331,-4.333333333333333,-1.333333333333334,-5.875,-0.16666666666666652,-3.3333333333333335,40.871666666666655,20.831666666666663,24.421666666666667,-7.666666666666666,1.6666666666666679,-11.528333333333336,-2.333333333333333,2.833333333333334,-19.93,-0.8333333333333334,-0.33333333333333337,-5.0,-4.403333333333334,0.7399999999999949,-2.5,-3.0,0.9566666666666563,-1.0,-1.833333333333334,2.240000000000002,0.6666666666666666,0.0,16.66666666666667,4.443333333333333,0.0,2.460000000000001,9.628333333333345,0.12066666666666681,-1.833333333333334
54,2016020055,2016-10-20,Lightning,0,Avalanche,4,H,A_reg,0,"2016-10-20 - Avalanche 4, Lightning 0",Tampa Bay Lightning,60.0,7.666666666666664,-6.333333333333336,6.29666666666666,9.0,-2.0,6.68,5.333333333333332,-0.6666666666666643,5.090000000000003,0.6666666666666665,-0.6666666666666665,19.436666666666667,0.03666666666666618,-0.016666666666666607,2.103333333333339,8.333333333333332,2.0,7.036666666666669,2.333333333333334,-1.333333333333334,11.726666666666674,3.999999999999999,-2.0,20.949999999999996,1.0000000000000002,0.0,33.333333333333336,6.219999999999997,1.4799999999999898,6.0,3.333333333333332,3.4366666666666674,4.0,3.333333333333333,-0.03999999999999915,-0.33333333333333326,-0.33333333333333337,5.553333333333335,-9.573333333333332,10.066666666666663,1.6666666666666643,-7.333333333333336,8.469999999999999,-2.0,-2.333333333333334,0.8699999999999974,0.0,-0.6666666666666667,33.333333333333336,0.8633333333333342,4.943333333333328,1.7066666666666688,2.326666666666668,0.04033333333333344,-4.333333333333334
55,2016020056,2016-10-20,Panthers,2,Capitals,4,H,A_reg,0,"2016-10-20 - Capitals 4, Panthers 2",Florida Panthers,60.0,-3.0,-3.6666666666666643,0.5900000000000034,2.6666666666666643,0.3333333333333286,1.2666666666666586,-2.0,1.3333333333333357,-2.7433333333333394,0.6666666666666665,0.6666666666666667,-6.666666666666671,0.16333333333333355,-0.2566666666666666,5.13000000000001,3.666666666666668,-0.6666666666666679,3.759999999999998,-1.3333333333333321,0.0,-1.3799999999999883,-1.0,-0.33333333333333304,1.430000000000014,0.0,0.0,5.556666666666672,-1.2533333333333339,0.0,4.999999999999998,-0.6666666666666661,9.480000000000004,2.666666666666666,0.33333333333333304,10.753333333333337,0.33333333333333337,0.0,16.666666666666657,3.243333333333333,0.0,-6.0000000000000036,-2.333333333333332,-1.8633333333333297,-3.0000000000000018,2.666666666666666,-11.026666666666664,0.3333333333333333,0.6666666666666666,-33.333333333333336,1.4200000000000002,-6.363333333333344,2.1900000000000004,-2.7366666666666646,-0.005333333333333412,-4.0
56,2016020057,2016-10-20,Wild,3,Maple Leafs,2,H,H_reg,1,"2016-10-20 - Maple Leafs 2, Wild 3",Minnesota Wild,60.0,-17.0,-9.333333333333336,-2.9566666666666634,-9.666666666666664,-9.0,0.806666666666672,-8.0,-3.666666666666668,-2.5066666666666606,0.0,-0.6666666666666665,-1.6899999999999977,-0.4633333333333334,-0.17000000000000037,-1.8033333333333417,-8.999999999999996,0.0,-8.13333333333334,-3.666666666666666,1.666666666666667,-14.43999999999999,-1.666666666666666,1.333333333333333,-9.553333333333335,0.3333333333333335,0.6666666666666666,-7.780000000000015,5.280000000000001,-9.073333333333323,-5.333333333333334,-1.666666666666666,-5.789999999999999,-3.333333333333333,-2.666666666666666,2.483333333333327,-1.3333333333333335,-1.0,-21.666666666666664,-11.06,-1.1366666666666845,-5.0,-7.0,3.539999999999999,-3.333333333333334,-1.0,-0.5233333333333405,0.6666666666666667,-0.33333333333333337,33.33333333333333,5.446666666666667,2.970000000000013,2.7666666666666657,-0.6500000000000057,0.020999999999999908,-0.33333333333333215
57,2016020058,2016-10-20,Stars,3,Kings,4,H,A_OT,0,"2016-10-20 - Kings 4, Stars 3",Dallas Stars,61.333333333332995,-3.3333333333333357,7.666666666666664,-5.743333333333339,2.3333333333333286,5.333333333333329,-2.0933333333333266,2.6666666666666643,3.0,-0.44999999999999574,1.6666666666666665,-1.0,26.266666666666673,0.6400000000000003,0.4600000000000004,3.546666666666674,-1.6666666666666679,-1.6666666666666679,-1.4666666666666686,1.666666666666666,-1.333333333333334,7.75,1.0,-1.666666666666667,12.020000000000003,2.0,0.3333333333333335,33.89000000000001,27.776666666666664,-9.719999999999985,-3.333333333333334,-0.3333333333333339,-7.043333333333344,1.666666666666666,1.0000000000000009,0.6600000000000037,0.3333333333333333,-1.0,36.10999999999999,8.333333333333332,12.77666666666667,-1.0,5.666666666666664,-6.536666666666662,0.6666666666666661,2.0,-2.6000000000000014,-0.6666666666666667,0.0,-33.33333333333333,-6.906666666666667,0.18333333333333712,6.906666666666665,5.133333333333354,0.12033333333333351,2.333333333333334
58,2016020059,2016-10-20,Flames,2,Hurricanes,4,H,A_reg,0,"2016-10-20 - Hurricanes 4, Flames 2",Calgary Flames,60.0,2.1666666666666643,1.0,0.9066666666666663,4.916666666666664,-0.5833333333333357,3.7624999999999957,6.666666666666668,-1.0833333333333321,6.535000000000004,0.0,0.0,2.81666666666667,1.0508333333333333,1.4475,-3.122499999999995,7.333333333333334,6.75,-14.840833333333336,3.916666666666667,5.083333333333333,-2.948347164591979,4.083333333333334,4.75,-0.40833471645919417,0.16666666666666674,1.3333333333333333,-19.166666666666664,-14.744495012468828,-1.1405049875311732,3.416666666666666,1.666666666666666,-9.257500000000007,2.5,-0.5,-5.220833333333331,-0.8333333333333333,-0.25,-20.834166666666675,-24.268333333333334,-1.2010183299389041,0.16666666666666785,-2.583333333333332,2.5708333333333258,1.833333333333334,-5.666666666666666,15.415833333333346,0.6666666666666667,-1.3333333333333333,62.5,4.234999999999999,6.6000000000000085,-3.018333333333336,-0.660000000000025,-0.03649999999999998,1.583333333333334
59,2016020060,2016-10-20,Oilers,3,Blues,1,H,H_reg,1,"2016-10-20 - Blues 1, Oilers 3",Edmonton Oilers,60.0,10.25,5.75,3.0400000000000063,5.5,8.0,-0.8100000000000023,2.75,8.0,-4.012500000000003,1.25,1.75,-3.405000000000001,0.17500000000000027,-0.6299999999999994,8.117500000000007,1.0,-7.5,-4.002499999999998,4.75,-7.5,23.44751037344399,3.5,-5.25,21.4325010373444,1.5,-0.75,29.167500000000004,3.2302462593516204,-1.2027462593516134,-3.75,0.0,-18.777500000000003,-4.75,2.5,-36.517500000000005,-0.25,1.0,-45.832499999999996,3.7292362525458245,-21.25,7.75,10.0,1.5074999999999932,4.25,10.25,-6.830000000000005,0.0,1.25,-56.25,-2.37,-7.810000000000002,3.4449999999999985,-3.9849999999999994,-0.00550000000000006,-2.25
60,2016020061,2016-10-20,Canucks,2,Sabres,1,H,H_reg,1,"2016-10-20 - Sabres 1, Canucks 2",Vancouver Canucks,60.0,12.666666666666664,-13.666666666666671,12.949999999999996,7.0,-12.666666666666664,13.310000000000002,4.0,-6.333333333333332,9.409999999999997,-1.0,-1.6666666666666667,11.983333333333327,0.17333333333333334,-1.2266666666666668,14.533333333333331,9.666666666666668,-7.333333333333332,15.769999999999989,2.666666666666668,-7.333333333333333,22.656666666666666,1.333333333333334,-4.999999999999999,18.869999999999997,0.3333333333333335,-1.6666666666666665,42.22333333333334,3.0199999999999996,13.89,7.000000000000002,0.0,11.186666666666667,2.333333333333334,1.333333333333334,4.6766666666666765,-0.6666666666666666,-0.3333333333333333,-11.11,-15.243333333333334,5.226666666666674,2.666666666666668,-7.333333333333332,12.840000000000003,0.0,-3.333333333333332,13.74333333333334,-0.3333333333333333,0.3333333333333333,-33.333333333333336,-4.166666666666667,-2.0833333333333286,-6.233333333333332,4.276666666666657,-0.019333333333333202,-1.0
61,2016020062,2016-10-21,Islanders,3,Coyotes,2,H,H_reg,1,"2016-10-21 - Coyotes 2, Islanders 3",New York Islanders,60.0,-11.0,-7.416666666666671,-1.8233333333333306,-7.333333333333336,-12.416666666666664,2.544166666666669,-7.25,-8.333333333333336,-0.18666666666667453,-1.0833333333333335,-2.0,2.0174999999999983,-0.7508333333333335,-0.980833333333333,2.201666666666675,-6.833333333333332,-7.833333333333336,1.7791666666666828,-3.25,-5.333333333333332,2.6300000000000026,-2.583333333333334,-4.916666666666666,5.483333333333334,-0.8333333333333335,-0.75,-3.494166666666679,1.7674999999999983,-2.274166666666673,-3.583333333333332,-2.5,1.49583333333333,-3.416666666666666,-0.75,-8.668333333333337,-0.5,-1.3333333333333333,38.333333333333336,1.041666666666666,14.073333333333338,-3.666666666666668,0.9166666666666679,-4.7425,-1.916666666666666,-2.333333333333332,0.16750000000000398,0.0,-0.16666666666666663,4.166666666666664,0.0,0.2083333333333286,-1.4299999999999997,3.076666666666668,0.01633333333333331,5.0
62,2016020063,2016-10-21,Blue Jackets,3,Blackhawks,2,H,H_reg,1,"2016-10-21 - Blackhawks 2, Blue Jackets 3",Columbus Blue Jackets,60.0,13.75,6.5,3.4099999999999966,7.75,3.5,3.3625000000000043,5.0,6.5,-0.16499999999999915,-1.5,0.75,-12.012499999999996,0.23749999999999982,0.7399999999999998,-3.9949999999999974,10.0,6.25,3.049999999999997,1.75,3.5,-1.894999999999996,-0.5,4.0,-10.905000000000001,-1.25,1.25,-18.570000000000007,-13.985,2.635000000000005,8.25,2.75,5.927499999999995,2.25,2.0,-0.3050000000000068,-0.25,0.0,0.0,-5.9025,0.0,2.75,0.0,3.0700000000000003,2.0,-0.25,4.634999999999998,0.0,-0.75,29.167500000000004,-1.1125000000000007,4.700000000000003,-7.184999999999999,0.18499999999998806,-0.07000000000000006,3.0
63,2016020064,2016-10-21,Red Wings,5,Predators,3,H,H_reg,1,"2016-10-21 - Predators 3, Red Wings 5",Detroit Red Wings,60.0,-10.333333333333336,7.916666666666664,-8.19916666666667,-7.333333333333336,8.166666666666664,-9.624166666666667,-6.083333333333332,5.416666666666668,-10.333333333333336,0.6666666666666665,0.0,8.890000000000008,-0.5441666666666665,0.6266666666666665,-10.923333333333346,0.16666666666666785,6.416666666666668,-4.946666666666665,-1.583333333333334,3.75,-10.654999999999994,-1.5,2.25,-7.264166666666661,0.41666666666666674,-0.75,13.057500000000005,-0.7875000000000014,12.479166666666671,1.75,2.666666666666668,1.860833333333332,0.583333333333333,0.08333333333333393,6.384166666666665,0.75,0.6666666666666667,8.334166666666668,16.25,-5.655833333333334,-6.916666666666668,3.5,-11.13916666666666,-4.916666666666666,1.916666666666666,-14.53583333333333,-0.75,0.08333333333333337,-18.056666666666672,-3.7666666666666666,2.5741666666666703,4.37,2.4158333333333246,0.06766666666666643,-0.25
64,2016020065,2016-10-22,Bruins,2,Canadiens,4,H,A_reg,0,"2016-10-22 - Canadiens 4, Bruins 2",Boston Bruins,60.0,3.5,-1.25,2.4200000000000017,1.5,-5.75,4.362500000000011,0.0,-3.75,3.3375000000000057,-0.75,0.75,-17.022499999999994,0.2224999999999997,-0.34999999999999964,4.469999999999999,1.0,-2.5,3.3725000000000023,-1.25,-4.0,0.8675000000000068,0.25,-3.0,2.2524999999999977,0.0,0.0,-16.069999999999993,-16.595,-0.07000000000000739,2.25,1.5,0.7424999999999926,0.0,0.5,-1.759999999999998,-0.5,0.25,-12.5,-5.5775,0.0,2.5,3.25,-0.5599999999999881,-1.0,-0.5,1.5649999999999977,-0.5,0.5,-25.0,-2.09,-4.164999999999992,-2.880000000000001,-3.660000000000011,-0.06550000000000011,4.5
65,2016020066,2016-10-22,Senators,1,Lightning,4,H,A_reg,0,"2016-10-22 - Lightning 4, Senators 1",Ottawa Senators,60.0,-0.5,12.75,-5.042499999999997,3.0,3.0,0.3149999999999977,4.25,2.25,0.7275000000000063,1.0,0.75,3.967500000000001,0.5800000000000001,0.027499999999999858,4.597499999999997,0.25,2.75,-1.1850000000000023,2.75,0.5,1.3599999999999994,2.5,-1.75,8.242500000000007,0.25,-0.5,-4.167500000000004,-0.9499999999999993,-5.694999999999993,-2.5,2.25,-4.520000000000003,-0.75,-1.75,6.242500000000007,1.0,1.0,12.082499999999996,16.2175,-16.19999999999999,-1.0,6.25,-5.545000000000002,2.5,5.75,-5.922499999999999,-0.25,0.5,-25.0,-2.7925000000000004,-0.480000000000004,2.039999999999999,-0.3499999999999943,0.01674999999999993,9.75
66,2016020067,2016-10-22,Red Wings,3,Sharks,0,H,H_reg,1,"2016-10-22 - Sharks 0, Red Wings 3",Detroit Red Wings,60.0,-13.0,10.799999999999997,-10.624000000000002,-7.200000000000003,11.600000000000001,-11.796000000000006,-4.200000000000003,10.0,-13.048000000000002,0.6000000000000001,0.0,1.8940000000000055,-0.3660000000000001,0.4860000000000002,-11.038000000000004,-4.800000000000001,7.799999999999997,-11.775999999999996,-2.0,3.3999999999999986,-13.840000000000003,-0.7999999999999989,4.199999999999999,-19.419999999999987,0.3999999999999999,-0.40000000000000013,6.668000000000006,0.509999999999998,16.74800000000002,-2.8000000000000007,4.399999999999999,-10.670000000000002,-0.6000000000000005,3.5999999999999996,-15.053999999999995,0.0,0.8,-16.665999999999997,4.507999999999999,-5.676000000000002,-4.0,5.599999999999998,-10.505999999999993,-1.5999999999999996,2.1999999999999993,-8.43399999999999,0.2,-0.20000000000000007,20.0,1.75,3.950000000000003,3.112,3.417999999999978,0.06499999999999995,-0.7999999999999989
67,2016020068,2016-10-22,Panthers,5,Avalanche,2,H,H_reg,1,"2016-10-22 - Avalanche 2, Panthers 5",Florida Panthers,60.0,11.5,-15.75,13.782499999999999,12.75,-9.5,14.262499999999996,8.25,-5.75,12.817499999999995,-0.75,-0.5,4.577500000000001,-0.007500000000000284,-0.54,8.450000000000003,6.0,-3.25,11.197500000000005,0.0,-3.0,13.375,0.5,-2.5,14.432500000000012,-0.75,-0.25,12.5,-12.1225,3.1924999999999955,6.0,-0.25,11.695,4.5,0.5,13.86,0.25,0.0,29.165,-0.7050000000000001,0.7950000000000017,7.5,-11.75,19.104999999999997,4.25,-4.25,16.192500000000003,-0.25,-0.25,-12.5,-6.3275,0.2499999999999858,-5.7125,0.4549999999999983,-0.05249999999999999,-6.25
68,2016020069,2016-10-22,Devils,2,Wild,1,H,H_reg,1,"2016-10-22 - Wild 1, Devils 2",New Jersey Devils,60.48333333333299,-2.0,6.0,-3.8774999999999977,0.25,8.75,-5.325000000000003,2.5,4.25,-1.6350000000000051,-2.25,-0.75,-12.620000000000005,-0.5449999999999995,0.8300000000000001,-15.167499999999997,-3.5,6.75,-10.077500000000008,-2.5,2.0,-13.345000000000006,-2.5,0.5,-12.1875,-1.5,-0.5,-27.5,-19.752499999999998,8.232500000000002,-1.0,4.75,-7.492500000000007,3.0,5.75,-9.264999999999993,-0.5,0.25,-37.5,-8.4725,5.122500000000002,3.75,1.5,1.6799999999999997,1.75,-2.5,8.322500000000005,0.0,-0.5,37.5,0.8499999999999996,3.112499999999997,-8.9925,4.740000000000009,-0.04249999999999998,-2.75
